GS_PCT,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,ALL_STAR,ALL_NBA
0.78,24.4,3.2,6.1,3.2,6.1,0.0,0.0,1.3,1.9,2.6,5.3,7.8,0.5,0.5,1.7,1.4,2.9,7.7,.521,.522,.083,.521,.706,0,0
0.19,15.4,2.0,5.1,1.4,3.3,0.6,1.8,1.2,1.4,0.3,1.1,1.4,2.5,0.5,0.0,1.1,1.7,5.8,.401,.432,.341,.460,.831,0,0
0.18,19.5,3.2,7.8,2.5,5.6,0.8,2.2,1.3,1.5,0.4,1.5,1.9,1.8,0.8,0.1,1.3,1.7,8.4,.413,.442,.341,.461,.833,0,0
0.59,27.7,4.0,9.1,2.7,5.5,1.3,3.5,1.9,2.4,0.7,3.6,4.3,2.2,0.7,0.3,1.4,2.0,11.2,.441,.481,.377,.514,.803,0,0
0.15,16.0,2.1,4.5,2.1,4.5,0.0,0.0,1.1,1.8,1.2,2.0,3.2,0.7,0.3,0.6,1.0,2.0,5.3,.460,.461,.000,.460,.625,0,0
0.46,19.2,1.4,2.9,1.4,2.9,0.0,0.0,1.3,2.5,2.5,4.7,7.1,0.6,0.7,0.1,1.1,2.3,4.1,.465,.467,.091,.466,.528,0,0
0.31,14.8,2.0,4.0,2.0,4.0,0.0,0.0,0.7,1.4,1.7,2.7,4.4,0.4,0.5,0.9,0.7,2.4,4.7,.500,.501,.000,.500,.498,0,0
0.33,25.4,4.3,9.7,2.9,5.9,1.4,3.8,3.2,3.9,0.6,2.8,3.5,3.8,1.3,0.3,2.0,2.1,13.3,.447,.498,.369,.520,.827,2,2
0.5,23.0,3.7,8.4,3.0,6.4,0.8,2.0,1.4,1.7,0.4,2.0,2.5,1.5,0.6,0.1,1.3,2.0,9.6,.442,.465,.368,.486,.823,0,0
0.63,25.5,4.3,9.4,4.2,9.0,0.1,0.4,2.2,2.8,2.4,4.7,7.1,1.1,0.7,0.6,1.5,2.5,11.0,.462,.471,.257,.468,.760,0,0
0.0,6.9,0.8,1.8,0.8,1.8,0.0,0.0,0.2,0.5,0.5,0.6,1.1,0.2,0.1,0.1,0.6,1.3,1.8,.448,.448,0,.448,.375,0,0
0.09,9.6,1.4,3.2,1.3,3.0,0.1,0.2,0.6,0.9,0.6,0.9,1.5,0.2,0.2,0.4,0.4,1.1,3.5,.437,.444,.350,.449,.659,0,0
0.0,6.3,0.7,2.5,0.2,0.8,0.5,1.7,0.1,0.2,0.1,0.4,0.4,0.8,0.1,0.1,0.4,0.4,2.0,.273,.237,.289,.372,.700,0,0
0.65,26.2,4.3,7.9,4.3,7.8,0.0,0.1,2.6,4.0,1.7,4.3,6.0,1.8,1.1,0.7,1.7,3.0,11.3,.548,.551,.132,.548,.660,0,0
0.01,9.1,0.9,2.7,0.9,2.6,0.0,0.0,0.5,0.9,1.0,1.2,2.2,0.2,0.2,0.2,0.6,1.3,2.3,.344,.348,.000,.344,.539,0,0
0.05,18.5,1.7,4.2,0.9,2.1,0.7,2.1,1.1,1.5,0.4,1.4,1.8,1.1,0.4,0.1,0.7,1.3,5.2,.393,.433,.352,.480,.769,0,0
0.49,25.2,2.7,6.6,2.0,4.7,0.6,1.9,1.2,1.6,0.6,2.1,2.7,3.6,1.3,0.3,1.6,2.2,7.1,.404,.428,.344,.453,.730,0,0
0.17,12.0,1.4,3.7,0.9,2.4,0.5,1.3,0.6,0.9,0.3,0.9,1.2,0.4,0.3,0.3,0.9,1.3,3.9,.383,.394,.365,.449,.667,0,0
0.53,21.6,1.8,4.3,1.7,3.9,0.1,0.5,1.0,1.6,1.9,2.2,4.1,1.3,0.7,0.5,1.1,2.4,4.8,.426,.447,.250,.440,.583,0,0
0.18,24.0,2.5,6.2,1.7,3.9,0.8,2.3,1.6,2.0,0.4,1.9,2.2,2.3,0.8,0.3,1.2,1.9,7.5,.411,.445,.353,.476,.809,0,0
0.0,12.2,1.5,3.3,1.5,3.2,0.0,0.1,1.4,2.1,0.6,1.5,2.1,0.7,0.2,0.1,0.6,1.0,4.5,.463,.476,.000,.463,.691,0,0
0.2,17.7,2.3,5.7,1.2,2.7,1.1,3.0,0.6,0.7,0.2,1.6,1.7,1.3,0.4,0.1,0.7,1.4,6.3,.408,.435,.383,.509,.866,0,0
0.98,32.5,7.0,13.3,7.0,13.2,0.0,0.0,5.1,6.1,2.5,6.7,9.2,1.6,0.4,1.9,2.7,3.3,19.0,.524,.525,.200,.525,.833,8,5
0.19,22.7,3.7,9.0,3.0,6.7,0.7,2.2,1.8,2.5,0.4,1.7,2.1,2.3,0.8,0.2,1.5,1.6,9.9,.414,.450,.304,.452,.725,0,0
0.08,17.8,2.3,5.8,1.3,3.1,1.0,2.7,1.4,1.8,0.4,2.2,2.6,0.9,0.4,0.3,0.9,2.2,7.1,.406,.433,.375,.494,.784,0,0
0.73,29.1,4.8,10.4,3.8,7.9,0.9,2.5,3.0,3.8,2.0,5.0,7.0,1.7,0.5,0.7,1.6,2.9,13.5,.458,.484,.375,.503,.797,1,0
0.04,14.9,2.5,6.3,1.7,4.0,0.8,2.3,0.6,0.7,0.2,1.2,1.4,2.0,0.5,0.1,1.1,1.3,6.4,.391,.411,.356,.455,.864,0,0
0.89,31.0,4.5,9.9,3.9,8.4,0.6,1.5,1.5,2.0,1.1,3.2,4.3,2.4,0.6,0.5,1.0,1.2,11.1,.455,.470,.367,.483,.756,0,0
0.23,17.2,2.5,6.3,1.7,4.0,0.8,2.3,0.5,0.7,0.3,1.4,1.7,1.0,0.4,0.2,0.9,1.3,6.4,.400,.425,.358,.466,.703,0,0
0.48,26.4,3.4,7.8,2.5,5.6,0.8,2.2,1.7,2.2,0.5,2.4,2.9,2.4,0.8,0.3,1.3,1.9,9.3,.431,.457,.366,.483,.799,0,0
0.07,8.8,0.7,1.5,0.7,1.5,0.0,0.0,0.5,0.9,1.1,2.3,3.4,0.4,0.1,0.4,0.5,1.3,2.0,.491,.495,.000,.491,.537,0,0
0.0,6.7,0.8,2.1,0.8,2.1,0.0,0.1,0.2,0.4,0.5,0.6,1.1,0.4,0.1,0.1,0.6,0.7,1.8,.395,.405,.000,.395,.429,0,0
0.0,7.8,1.1,3.1,0.9,2.3,0.2,0.7,0.2,0.4,0.4,0.7,1.1,0.5,0.4,0.1,0.6,1.1,2.6,.361,.392,.265,.394,.538,0,0
0.0,6.9,0.7,1.9,0.7,1.9,0.0,0.0,0.7,1.1,0.7,1.5,2.2,0.2,0.3,0.1,0.2,0.9,2.2,.393,.393,0,.393,.647,0,0
0.82,31.0,7.0,13.0,7.0,12.9,0.0,0.2,4.9,6.4,2.4,5.4,7.8,1.2,0.8,1.2,2.3,3.2,18.9,.537,.540,.236,.538,.761,6,5
0.0,4.6,0.2,1.1,0.2,1.1,0.0,0.0,0.2,0.5,0.3,0.4,0.7,0.0,0.0,0.3,0.5,0.7,0.7,.208,.208,0,.208,.417,0,0
0.09,11.3,1.1,3.6,0.9,2.6,0.3,1.1,0.5,0.7,0.6,1.2,1.8,0.7,0.3,0.3,0.7,1.3,2.9,.304,.332,.235,.338,.730,0,0
0.27,21.4,3.4,9.4,2.5,6.6,0.9,2.8,1.6,2.1,0.3,1.1,1.4,1.9,0.7,0.1,1.3,2.1,9.4,.366,.385,.321,.414,.770,0,0
0.41,18.6,2.1,5.2,1.6,3.8,0.5,1.4,1.5,2.0,0.5,2.0,2.4,1.5,0.8,0.1,1.1,1.6,6.1,.403,.425,.343,.449,.752,0,0
0.42,19.9,3.3,6.2,3.3,6.2,0.0,0.0,1.5,2.3,1.5,3.4,4.9,0.7,0.5,0.4,1.1,2.4,8.2,.541,.543,.000,.541,.643,0,0
0.05,9.6,0.9,2.3,0.8,1.9,0.1,0.5,0.5,0.7,0.2,0.7,1.0,1.2,0.4,0.0,0.5,0.9,2.5,.402,.422,.321,.433,.741,0,0
0.03,11.1,1.1,3.0,0.8,2.1,0.3,0.9,0.5,0.6,0.2,0.7,0.9,1.9,0.4,0.1,1.0,1.0,2.9,.352,.376,.300,.398,.833,0,0
0.14,12.3,1.7,3.7,1.5,3.1,0.2,0.6,0.6,0.9,0.6,1.7,2.3,0.6,0.4,0.2,0.8,1.4,4.1,.452,.470,.357,.481,.603,0,0
0.99,35.7,8.5,18.9,7.2,15.2,1.3,3.7,5.4,6.7,1.7,4.8,6.5,2.9,1.0,0.5,2.6,2.9,23.6,.448,.472,.348,.482,.812,10,6
0.11,16.0,2.1,4.9,1.8,3.8,0.4,1.1,1.3,1.7,0.3,1.2,1.5,2.1,0.8,0.2,1.3,1.9,5.9,.432,.462,.327,.469,.768,0,0
0.13,21.6,4.0,8.7,2.8,5.7,1.2,3.0,1.5,1.8,0.4,1.6,2.0,2.1,0.8,0.1,1.2,1.9,10.6,.459,.498,.387,.526,.821,0,0
0.39,23.6,3.0,6.9,1.9,3.7,1.1,3.2,1.1,1.5,1.1,3.5,4.6,1.8,0.8,0.5,1.3,2.5,8.2,.436,.522,.335,.513,.745,0,0
0.4,23.9,2.4,5.9,1.2,2.8,1.2,3.1,0.6,0.7,0.3,1.8,2.1,4.0,0.7,0.1,1.4,1.5,6.5,.401,.420,.383,.501,.779,0,0
0.5,21.6,2.2,5.6,1.1,2.6,1.1,3.0,0.9,1.2,0.6,2.1,2.7,1.3,0.6,0.1,0.9,1.8,6.3,.394,.442,.353,.489,.716,0,0
0.28,13.5,1.2,2.7,1.2,2.7,0.0,0.0,0.8,1.1,1.2,2.2,3.3,0.8,0.2,0.6,0.8,2.4,3.1,.421,.423,.000,.421,.742,0,0
0.99,35.8,7.0,14.1,6.6,13.1,0.3,1.0,5.0,6.3,2.2,6.3,8.5,2.0,0.8,1.0,2.0,2.4,19.2,.494,.506,.335,.506,.799,11,1
0.0,8.1,0.9,1.8,0.9,1.8,0.0,0.0,0.4,0.5,1.1,1.2,2.3,0.3,0.2,0.1,0.7,1.5,2.1,.475,.475,0,.475,.667,0,0
0.03,10.3,1.6,3.7,1.4,3.1,0.2,0.6,1.0,1.3,0.7,1.4,2.1,0.6,0.2,0.2,0.8,1.5,4.3,.427,.457,.273,.449,.733,0,0
0.18,16.5,2.2,5.4,1.5,3.5,0.7,2.0,1.3,1.6,0.3,1.6,1.9,0.7,0.5,0.1,0.6,1.5,6.6,.413,.429,.384,.482,.841,0,0
0.18,13.4,2.2,4.9,1.6,3.3,0.6,1.6,0.5,0.7,0.7,1.9,2.6,0.6,0.3,0.3,0.6,1.9,5.5,.439,.467,.382,.502,.783,0,0
0.0,9.7,0.8,2.3,0.8,2.1,0.0,0.2,0.1,0.3,0.2,0.4,0.6,2.1,0.7,0.0,0.7,0.9,1.7,.333,.370,.000,.333,.500,0,0
0.27,21.4,3.2,7.2,3.0,6.4,0.2,0.8,1.2,1.7,1.0,1.9,2.8,1.8,0.9,0.3,1.2,1.6,7.9,.451,.478,.235,.464,.721,0,0
0.09,7.4,0.8,2.2,0.5,1.2,0.3,1.0,0.3,0.4,0.7,1.0,1.7,0.3,0.3,0.1,0.3,1.0,2.3,.373,.413,.329,.450,.724,0,0
0.53,27.0,3.6,7.2,3.1,5.9,0.4,1.3,1.0,1.4,1.2,3.2,4.4,3.5,0.6,0.5,1.8,2.1,8.6,.493,.529,.336,.524,.717,0,0
0.0,4.5,0.4,1.1,0.3,0.6,0.2,0.5,0.2,0.2,0.3,0.4,0.6,0.1,0.1,0.1,0.2,0.5,1.2,.400,.455,.333,.475,.750,0,0
0.05,11.2,1.4,3.2,1.4,3.2,0.0,0.1,0.7,1.3,0.7,1.4,2.2,0.6,0.4,0.2,0.6,1.6,3.5,.427,.429,.385,.432,.559,0,0
0.0,4.5,0.9,1.8,0.9,1.8,0.0,0.1,0.3,0.7,0.4,0.6,1.0,0.2,0.1,0.3,0.3,0.7,2.1,.486,.500,.000,.486,.462,0,0
0.32,15.3,1.5,3.2,1.5,3.2,0.0,0.0,0.6,0.8,1.1,2.4,3.5,0.6,0.5,0.5,0.8,2.1,3.7,.478,.481,.188,.479,.700,0,0
0.22,19.4,2.5,5.7,1.8,3.7,0.8,2.1,0.8,1.0,1.0,1.5,2.5,0.7,0.5,0.2,0.5,1.7,6.7,.442,.487,.363,.508,.785,0,0
0.01,10.5,1.3,3.1,0.6,1.2,0.7,1.9,0.4,0.5,0.3,0.9,1.2,0.6,0.3,0.1,0.3,0.9,3.6,.411,.500,.356,.521,.810,0,0
0.01,8.5,0.7,2.1,0.6,1.7,0.1,0.4,0.3,0.5,0.1,0.6,0.7,0.7,0.2,0.0,0.4,0.6,1.7,.324,.336,.269,.348,.606,0,0
0.3,15.9,1.9,5.9,1.4,4.1,0.5,1.8,0.4,0.6,0.7,0.8,1.5,1.8,0.6,0.1,0.9,1.5,4.7,.322,.341,.278,.364,.667,0,0
0.41,20.2,3.3,7.8,2.6,5.7,0.7,2.0,1.0,1.3,0.3,1.5,1.8,1.4,0.5,0.1,1.0,1.7,8.3,.425,.454,.346,.471,.765,0,0
0.13,12.3,1.8,3.4,1.8,3.4,0.0,0.0,0.7,1.2,1.2,2.0,3.2,0.5,0.3,0.2,0.7,2.3,4.3,.523,.527,.000,.523,.614,0,0
0.47,22.1,2.1,5.6,1.9,5.1,0.1,0.5,1.0,1.4,0.5,2.2,2.7,3.1,0.9,0.2,1.8,2.9,5.2,.371,.381,.274,.384,.689,0,0
0.58,25.1,3.1,6.3,3.1,6.2,0.0,0.1,1.4,1.9,1.9,4.8,6.7,0.9,0.5,0.3,0.9,2.4,7.6,.489,.494,.070,.490,.755,0,0
0.27,23.2,3.3,7.9,2.4,5.3,0.9,2.6,0.9,1.1,0.6,2.5,3.1,1.1,0.7,0.1,0.9,2.0,8.3,.415,.444,.356,.474,.798,0,0
0.76,30.7,4.0,9.7,2.7,6.1,1.3,3.6,1.6,2.0,0.4,2.6,2.9,4.8,1.1,0.3,1.8,2.8,10.9,.411,.432,.375,.480,.800,0,0
0.79,30.3,5.4,12.2,4.8,10.1,0.7,2.0,2.8,3.6,1.7,4.0,5.7,1.6,1.0,0.5,1.4,2.6,14.3,.448,.471,.332,.476,.770,1,0
0.18,9.4,1.3,2.8,1.3,2.8,0.0,0.0,0.6,1.2,1.1,1.7,2.8,0.3,0.3,0.1,0.7,1.2,3.3,.476,.484,.000,.476,.488,0,0
1.0,38.4,9.9,19.6,8.4,15.3,1.5,4.3,5.9,8.0,1.2,6.2,7.4,7.4,1.6,0.8,3.5,1.8,27.1,.504,.549,.344,.542,.735,16,15
0.19,14.5,0.9,3.1,0.8,2.5,0.0,0.6,0.3,0.6,0.8,1.3,2.1,0.6,0.3,0.0,0.7,1.5,2.1,.284,.338,.063,.290,.438,0,0
0.18,14.0,1.6,3.8,1.4,3.1,0.2,0.7,0.5,0.7,1.1,2.2,3.3,0.4,0.6,0.4,0.7,1.8,3.9,.416,.441,.305,.444,.699,0,0
0.25,15.7,1.9,4.4,1.8,3.9,0.2,0.5,1.3,1.8,0.4,1.3,1.7,0.8,0.4,0.2,0.8,1.9,5.4,.439,.454,.329,.459,.751,0,0
0.13,15.7,1.7,4.2,0.6,1.5,1.1,2.7,0.7,0.9,0.3,1.5,1.8,0.5,0.3,0.3,0.3,1.3,5.2,.401,.402,.401,.530,.840,0,0
0.73,26.7,4.7,9.6,4.7,9.5,0.0,0.0,1.8,2.5,2.0,5.6,7.6,1.3,0.4,1.3,2.1,2.7,11.2,.489,.490,.042,.489,.743,1,0
0.17,17.8,2.6,5.9,1.7,3.9,0.9,2.1,0.5,0.6,0.3,1.3,1.7,0.8,0.4,0.0,0.6,1.5,6.7,.442,.446,.434,.517,.835,0,0
0.34,25.4,3.3,7.6,1.3,2.9,2.0,4.6,1.1,1.2,0.3,2.7,3.0,1.7,0.7,0.3,1.0,2.1,9.7,.442,.464,.429,.574,.876,1,0
0.0,9.9,1.5,3.6,1.4,3.5,0.0,0.1,0.4,0.6,0.6,1.6,2.2,0.3,0.1,0.2,0.5,1.3,3.4,.407,.413,.250,.411,.676,0,0
0.23,18.9,2.5,5.8,2.1,4.6,0.4,1.2,1.1,1.3,0.3,1.4,1.7,3.8,0.7,0.0,2.0,2.5,6.5,.429,.450,.346,.464,.853,0,0
0.44,18.6,1.8,5.1,1.5,4.0,0.3,1.0,1.6,2.0,0.2,1.1,1.3,2.7,0.7,0.1,1.3,1.8,5.5,.357,.376,.282,.386,.800,0,0
0.44,18.5,2.6,5.6,2.6,5.5,0.0,0.0,0.9,1.6,1.3,2.9,4.2,0.9,0.4,1.3,1.2,2.3,6.0,.460,.461,.000,.460,.574,0,0
0.16,20.9,3.2,7.6,2.7,5.9,0.6,1.6,1.5,2.0,0.8,2.4,3.2,0.8,0.5,0.6,0.8,1.7,8.5,.423,.447,.337,.460,.744,0,0
0.47,20.3,2.4,5.1,2.4,5.0,0.0,0.0,2.0,2.7,2.2,3.6,5.8,1.3,0.7,0.3,1.3,2.5,6.8,.469,.472,.000,.469,.751,0,0
0.67,25.8,3.3,7.8,2.3,4.7,1.1,3.1,1.3,1.9,0.4,2.0,2.4,2.9,1.2,0.2,1.8,2.2,9.0,.426,.479,.345,.494,.708,0,0
0.25,15.7,1.9,4.7,1.3,3.1,0.5,1.6,0.6,0.9,0.3,1.4,1.8,0.9,0.5,0.2,0.8,1.8,4.9,.404,.433,.346,.462,.673,0,0
0.0,5.0,0.3,1.5,0.2,0.8,0.2,0.7,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.0,0.8,0.2,0.8,.222,.200,.250,.278,0,0,0
0.72,21.9,2.2,4.1,2.2,4.1,0.0,0.0,1.0,1.7,1.7,4.1,5.8,1.0,0.3,1.2,1.6,2.7,5.4,.530,.532,.000,.530,.594,0,0
0.31,21.5,2.9,6.9,1.7,3.4,1.2,3.4,1.3,1.9,0.8,2.3,3.1,0.8,0.7,0.4,1.0,2.3,8.3,.425,.495,.355,.514,.665,0,0
0.07,10.7,1.3,3.3,1.1,2.4,0.3,0.9,0.9,1.3,0.3,1.0,1.3,1.1,0.4,0.0,0.8,1.6,3.8,.405,.447,.289,.443,.677,0,0
0.4,10.1,0.5,1.7,0.5,1.7,0.0,0.0,0.7,1.1,0.7,1.7,2.4,0.5,0.1,0.2,1.3,2.5,1.7,.308,.308,0,.308,.625,0,0
0.59,26.1,3.5,8.2,2.8,6.2,0.7,2.0,1.6,1.8,0.4,1.8,2.3,4.5,1.0,0.2,1.6,2.1,9.3,.431,.458,.349,.474,.862,0,0
0.09,13.0,1.1,3.4,1.0,2.9,0.2,0.5,0.4,0.5,1.0,2.0,3.0,0.7,0.2,0.2,0.8,1.4,2.8,.335,.329,.375,.360,.833,0,0
0.16,18.6,2.9,5.9,2.9,5.8,0.0,0.0,1.0,1.2,1.1,2.3,3.4,1.2,0.7,0.2,1.0,2.4,6.9,.499,.501,.158,.499,.844,0,0
0.31,15.5,2.4,5.0,2.4,5.0,0.0,0.0,1.7,2.4,1.7,2.8,4.5,0.6,0.3,0.5,1.2,2.4,6.5,.485,.485,.000,.485,.689,0,0
0.86,33.9,8.0,16.7,7.5,14.9,0.5,1.8,5.4,7.1,1.2,3.5,4.7,5.4,1.5,0.8,3.2,2.2,22.0,.480,.502,.293,.495,.765,13,8
0.24,17.2,1.9,4.3,1.5,3.4,0.3,1.0,0.7,0.9,0.9,2.0,2.8,2.3,0.6,0.2,1.1,1.4,4.7,.429,.459,.326,.466,.715,0,0
0.72,28.2,5.5,11.1,5.5,10.9,0.1,0.2,2.5,3.0,1.7,4.6,6.4,2.2,0.7,0.8,1.6,2.3,13.6,.495,.499,.265,.498,.817,2,0
0.64,29.2,5.0,11.4,3.6,7.9,1.3,3.5,1.9,2.2,0.5,2.3,2.8,4.9,0.9,0.1,2.3,2.5,13.2,.434,.460,.378,.493,.871,1,0
0.54,22.0,3.2,6.6,3.0,6.1,0.2,0.5,1.7,2.3,1.2,2.3,3.5,1.3,1.4,0.4,1.4,2.4,8.1,.475,.492,.282,.487,.709,0,0
0.54,11.4,1.1,2.8,1.1,2.7,0.0,0.0,0.5,0.8,0.9,1.9,2.8,0.3,0.4,0.1,0.8,2.2,2.8,.405,.407,.250,.406,.679,0,0
0.69,29.7,3.8,8.9,2.3,4.8,1.4,4.1,1.6,2.2,1.0,3.8,4.8,2.2,1.5,0.3,1.4,2.0,10.5,.423,.484,.352,.504,.732,0,0
0.01,12.2,1.3,3.6,1.1,2.6,0.3,1.0,0.4,0.5,0.3,0.7,1.1,2.0,0.4,0.0,0.7,1.0,3.3,.369,.419,.246,.405,.727,0,0
0.36,24.9,3.2,7.7,2.0,4.5,1.2,3.2,1.0,1.3,0.5,1.7,2.2,2.3,0.8,0.1,1.0,2.0,8.5,.412,.449,.361,.488,.769,0,0
0.6,21.6,2.8,4.7,2.8,4.7,0.0,0.0,0.7,1.5,2.3,4.7,7.0,0.9,0.6,1.1,0.9,3.2,6.3,.594,.595,.000,.594,.500,0,0
0.14,16.9,2.2,4.8,1.2,2.3,1.0,2.4,0.4,0.5,0.8,2.2,3.0,0.7,0.4,0.3,0.4,1.7,5.8,.464,.516,.414,.570,.780,0,0
0.06,10.2,1.6,3.8,1.5,3.6,0.1,0.3,0.5,0.7,0.7,1.4,2.1,0.3,0.2,0.3,0.7,1.4,3.7,.408,.420,.250,.417,.663,0,0
0.01,9.7,1.0,2.5,0.9,2.3,0.0,0.2,0.3,0.5,0.1,0.5,0.6,1.3,0.4,0.0,0.6,0.9,2.3,.387,.401,.235,.397,.571,0,0
0.03,12.3,2.0,3.7,2.0,3.7,0.0,0.0,1.0,1.3,1.1,1.9,3.0,0.4,0.3,0.4,1.1,2.1,5.0,.539,.539,0,.539,.775,0,0
0.18,26.7,3.4,6.6,3.2,5.8,0.3,0.8,2.0,2.5,1.9,2.9,4.7,1.6,0.9,0.5,1.1,1.9,9.1,.522,.548,.329,.542,.779,0,0
0.19,20.4,2.4,4.6,2.4,4.4,0.0,0.1,1.0,1.4,1.9,3.2,5.2,1.0,0.5,0.5,1.0,2.8,5.9,.534,.542,.208,.536,.723,0,0
0.34,22.8,2.9,7.2,1.6,3.6,1.3,3.7,1.0,1.3,0.6,3.0,3.6,1.7,0.9,0.2,1.0,1.6,8.1,.401,.438,.365,.494,.758,0,0
0.92,34.3,5.7,12.5,5.0,10.3,0.7,2.2,2.7,3.5,1.6,4.4,6.1,2.3,1.0,0.5,1.6,1.7,14.8,.456,.482,.332,.485,.769,2,0
0.53,25.6,2.2,5.7,1.2,2.7,1.1,3.0,1.0,1.2,0.3,1.9,2.3,4.4,0.8,0.1,1.5,1.6,6.5,.393,.426,.363,.488,.784,0,0
0.08,6.7,0.6,1.4,0.6,1.4,0.0,0.0,0.2,0.4,0.4,0.6,1.0,0.1,0.1,0.3,0.3,1.4,1.5,.447,.447,0,.447,.600,0,0
0.71,27.7,4.3,9.8,4.0,8.8,0.3,1.0,2.4,2.9,0.7,2.4,3.1,5.8,1.2,0.1,2.4,2.3,11.2,.433,.450,.289,.448,.815,0,0
0.36,27.4,5.3,12.2,3.7,8.3,1.6,3.9,2.8,3.2,0.4,2.0,2.5,2.5,0.7,0.2,2.1,2.3,14.9,.432,.447,.401,.497,.857,0,0
0.45,24.3,3.5,8.2,2.7,5.6,0.8,2.6,2.8,3.6,0.3,1.9,2.2,3.9,1.0,0.2,1.7,2.2,10.8,.432,.481,.325,.483,.796,1,0
0.17,14.2,2.0,3.7,2.0,3.7,0.0,0.0,1.1,2.0,1.0,1.9,2.9,0.2,0.3,1.0,1.1,2.8,5.0,.530,.530,0,.530,.525,0,0
0.94,33.6,6.1,10.4,6.1,10.3,0.0,0.1,4.6,8.2,3.5,8.9,12.3,1.4,0.9,1.9,2.8,3.2,16.8,.586,.589,.132,.586,.565,8,8
0.25,17.8,2.6,5.6,2.5,5.4,0.1,0.2,1.4,2.0,1.7,3.7,5.4,0.7,0.4,0.6,0.9,1.8,6.7,.463,.471,.293,.469,.700,0,0
0.69,33.2,4.3,9.3,3.4,6.6,0.9,2.7,2.5,3.5,0.9,4.1,5.1,4.3,1.5,0.5,1.9,1.8,12.0,.466,.519,.334,.514,.709,1,0
0.02,6.7,0.8,1.6,0.8,1.6,0.0,0.0,0.2,0.4,0.6,0.9,1.5,0.2,0.2,0.6,0.4,1.2,1.8,.470,.472,.000,.470,.607,0,0
0.23,12.5,1.3,3.1,0.9,2.2,0.3,0.9,0.5,0.7,0.3,0.8,1.1,1.0,0.5,0.1,0.5,1.5,3.3,.406,.425,.361,.459,.706,0,0
0.04,9.9,1.2,3.2,0.7,2.0,0.4,1.2,0.7,1.0,0.4,0.8,1.2,0.8,0.3,0.0,0.7,1.0,3.5,.357,.356,.360,.426,.732,0,0
0.71,28.7,6.7,13.5,6.7,13.4,0.0,0.1,2.2,3.1,2.2,6.2,8.4,1.5,0.7,1.2,1.3,2.6,15.7,.499,.501,.121,.499,.711,0,1
0.0,7.8,1.1,2.3,1.1,2.3,0.0,0.0,0.6,0.9,1.0,1.5,2.6,0.2,0.1,0.2,0.6,2.1,2.7,.467,.470,.000,.467,.636,0,0
0.41,16.4,1.8,4.0,1.7,3.6,0.1,0.3,0.9,1.3,1.2,2.3,3.4,1.0,0.6,0.3,1.0,2.5,4.5,.443,.457,.292,.455,.658,0,0
0.89,25.2,4.1,8.3,4.1,8.3,0.0,0.0,1.8,2.5,1.8,3.6,5.4,0.8,0.4,0.7,1.2,3.0,10.0,.494,.495,.143,.494,.730,0,0
0.23,20.6,2.6,5.3,2.6,5.2,0.0,0.1,1.1,1.4,0.6,1.8,2.4,3.0,0.7,0.4,1.2,1.8,6.3,.486,.491,.178,.488,.794,0,0
0.71,30.2,5.4,12.3,3.8,8.2,1.6,4.2,5.0,5.7,0.6,2.6,3.2,1.9,0.9,0.1,1.7,1.9,17.4,.437,.464,.384,.502,.870,0,0
0.73,27.9,4.3,9.9,3.0,6.3,1.3,3.6,1.4,1.7,0.5,2.5,3.0,5.1,0.9,0.1,2.1,2.5,11.3,.436,.474,.368,.502,.810,1,0
0.39,23.4,3.8,8.7,2.6,5.6,1.1,3.1,1.9,2.3,0.7,3.8,4.5,1.2,0.4,0.4,1.4,2.7,10.5,.431,.463,.373,.497,.799,0,0
0.98,30.9,4.9,9.5,4.9,9.5,0.0,0.0,2.2,3.8,3.2,6.5,9.7,0.8,0.7,1.6,1.6,2.8,12.0,.512,.512,.000,.512,.586,0,0
0.0,4.7,0.0,0.3,0.0,0.3,0.0,0.0,0.7,1.3,0.0,1.5,1.5,0.0,0.0,0.2,0.7,0.7,0.7,.000,.000,0,.000,.500,0,0
0.07,10.6,1.3,3.2,1.3,3.1,0.0,0.0,0.9,1.2,0.6,0.8,1.4,0.5,0.2,0.1,0.6,1.6,3.5,.404,.407,.000,.404,.752,0,0
0.15,14.9,1.7,4.0,1.6,3.7,0.0,0.2,1.1,1.5,0.7,1.8,2.5,1.0,0.9,0.1,0.9,1.7,4.5,.417,.434,.161,.422,.786,0,0
0.37,18.5,1.7,4.0,1.6,3.6,0.1,0.3,0.6,0.9,0.6,1.5,2.1,0.9,0.6,0.3,0.5,1.9,4.1,.419,.428,.318,.432,.711,0,0
0.09,6.9,0.6,1.2,0.6,1.2,0.0,0.0,0.3,0.6,0.4,1.0,1.5,0.1,0.1,0.3,0.6,1.3,1.5,.519,.519,0,.519,.500,0,0
0.0,9.2,1.0,2.3,0.8,1.9,0.1,0.4,0.6,1.0,0.4,0.7,1.1,0.8,0.5,0.1,0.5,1.1,2.7,.421,.447,.308,.450,.650,0,0
0.41,27.0,4.5,10.8,2.5,5.4,2.0,5.3,1.5,2.0,0.5,2.7,3.2,2.1,1.0,0.2,1.4,2.3,12.5,.419,.463,.373,.511,.732,0,0
